Sport,Year,Year ID,Set ID,Set Name,Set Count
Basketball,1993,703,generated_Basketball_1993_National Treasures,National Treasures,18
Basketball,1994,675,generated_Basketball_1994_Prizm,Prizm,18
Basketball,1994,675,generated_Basketball_1994_Mosaic,Mosaic,18
Basketball,1994,675,generated_Basketball_1994_Select,Select,18
Basketball,1994,675,generated_Basketball_1994_Optic,Optic,18
Basketball,1994,675,generated_Basketball_1994_Donruss,Donruss,18
Basketball,1994,675,generated_Basketball_1994_Hoops,Hoops,18
Basketball,1994,675,generated_Basketball_1994_Chronicles,Chronicles,18
Basketball,1994,675,generated_Basketball_1994_Spectra,Spectra,18
Basketball,1994,675,generated_Basketball_1994_Illusions,Illusions,18
Basketball,1994,675,generated_Basketball_1994_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,1994,675,generated_Basketball_1994_Obsidian,Obsidian,18
Basketball,1994,675,generated_Basketball_1994_Flux,Flux,18
Basketball,1994,675,generated_Basketball_1994_Crown Royale,Crown Royale,18
Basketball,1994,675,generated_Basketball_1994_Phoenix,Phoenix,18
Basketball,1994,675,generated_Basketball_1994_Recon,Recon,18
Basketball,1994,675,generated_Basketball_1994_Status,Status,18
Basketball,1994,675,generated_Basketball_1994_Immaculate,Immaculate,18
Basketball,1994,675,generated_Basketball_1994_National Treasures,National Treasures,18
Basketball,1995,661,generated_Basketball_1995_Prizm,Prizm,18
Basketball,1995,661,generated_Basketball_1995_Mosaic,Mosaic,18
Basketball,1995,661,generated_Basketball_1995_Select,Select,18
Basketball,1995,661,generated_Basketball_1995_Optic,Optic,18
Basketball,1995,661,generated_Basketball_1995_Donruss,Donruss,18
Basketball,1995,661,generated_Basketball_1995_Hoops,Hoops,18
Basketball,1995,661,generated_Basketball_1995_Chronicles,Chronicles,18
Basketball,1995,661,generated_Basketball_1995_Spectra,Spectra,18
Basketball,1995,661,generated_Basketball_1995_Illusions,Illusions,18
Basketball,1995,661,generated_Basketball_1995_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,1995,661,generated_Basketball_1995_Obsidian,Obsidian,18
Basketball,1995,661,generated_Basketball_1995_Flux,Flux,18
Basketball,1995,661,generated_Basketball_1995_Crown Royale,Crown Royale,18
Basketball,1995,661,generated_Basketball_1995_Phoenix,Phoenix,18
Basketball,1995,661,generated_Basketball_1995_Recon,Recon,18
Basketball,1995,661,generated_Basketball_1995_Status,Status,18
Basketball,1995,661,generated_Basketball_1995_Immaculate,Immaculate,18
Basketball,1995,661,generated_Basketball_1995_National Treasures,National Treasures,18
Basketball,1996,655,generated_Basketball_1996_Prizm,Prizm,18
Basketball,1996,655,generated_Basketball_1996_Mosaic,Mosaic,18
Basketball,1996,655,generated_Basketball_1996_Select,Select,18
Basketball,1996,655,generated_Basketball_1996_Optic,Optic,18
Basketball,1996,655,generated_Basketball_1996_Donruss,Donruss,18
Basketball,1996,655,generated_Basketball_1996_Hoops,Hoops,18
Basketball,1996,655,generated_Basketball_1996_Chronicles,Chronicles,18
Basketball,1996,655,generated_Basketball_1996_Spectra,Spectra,18
Basketball,1996,655,generated_Basketball_1996_Illusions,Illusions,18
Basketball,1996,655,generated_Basketball_1996_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,1996,655,generated_Basketball_1996_Obsidian,Obsidian,18
Basketball,1996,655,generated_Basketball_1996_Flux,Flux,18
Basketball,1996,655,generated_Basketball_1996_Crown Royale,Crown Royale,18
Basketball,1996,655,generated_Basketball_1996_Phoenix,Phoenix,18
Basketball,1996,655,generated_Basketball_1996_Recon,Recon,18
Basketball,1996,655,generated_Basketball_1996_Status,Status,18
Basketball,1996,655,generated_Basketball_1996_Immaculate,Immaculate,18
Basketball,1996,655,generated_Basketball_1996_National Treasures,National Treasures,18
Basketball,1997,650,generated_Basketball_1997_Prizm,Prizm,18
Basketball,1997,650,generated_Basketball_1997_Mosaic,Mosaic,18
Basketball,1997,650,generated_Basketball_1997_Select,Select,18
Basketball,1997,650,generated_Basketball_1997_Optic,Optic,18
Basketball,1997,650,generated_Basketball_1997_Donruss,Donruss,18
Basketball,1997,650,generated_Basketball_1997_Hoops,Hoops,18
Basketball,1997,650,generated_Basketball_1997_Chronicles,Chronicles,18
Basketball,1997,650,generated_Basketball_1997_Spectra,Spectra,18
Basketball,1997,650,generated_Basketball_1997_Illusions,Illusions,18
Basketball,1997,650,generated_Basketball_1997_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,1997,650,generated_Basketball_1997_Obsidian,Obsidian,18
Basketball,1997,650,generated_Basketball_1997_Flux,Flux,18
Basketball,1997,650,generated_Basketball_1997_Crown Royale,Crown Royale,18
Basketball,1997,650,generated_Basketball_1997_Phoenix,Phoenix,18
Basketball,1997,650,generated_Basketball_1997_Recon,Recon,18
Basketball,1997,650,generated_Basketball_1997_Status,Status,18
Basketball,1997,650,generated_Basketball_1997_Immaculate,Immaculate,18
Basketball,1997,650,generated_Basketball_1997_National Treasures,National Treasures,18
Basketball,1998,647,generated_Basketball_1998_Prizm,Prizm,18
Basketball,1998,647,generated_Basketball_1998_Mosaic,Mosaic,18
Basketball,1998,647,generated_Basketball_1998_Select,Select,18
Basketball,1998,647,generated_Basketball_1998_Optic,Optic,18
Basketball,1998,647,generated_Basketball_1998_Donruss,Donruss,18
Basketball,1998,647,generated_Basketball_1998_Hoops,Hoops,18
Basketball,1998,647,generated_Basketball_1998_Chronicles,Chronicles,18
Basketball,1998,647,generated_Basketball_1998_Spectra,Spectra,18
Basketball,1998,647,generated_Basketball_1998_Illusions,Illusions,18
Basketball,1998,647,generated_Basketball_1998_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,1998,647,generated_Basketball_1998_Obsidian,Obsidian,18
Basketball,1998,647,generated_Basketball_1998_Flux,Flux,18
Basketball,1998,647,generated_Basketball_1998_Crown Royale,Crown Royale,18
Basketball,1998,647,generated_Basketball_1998_Phoenix,Phoenix,18
Basketball,1998,647,generated_Basketball_1998_Recon,Recon,18
Basketball,1998,647,generated_Basketball_1998_Status,Status,18
Basketball,1998,647,generated_Basketball_1998_Immaculate,Immaculate,18
Basketball,1998,647,generated_Basketball_1998_National Treasures,National Treasures,18
Basketball,1999,1853,generated_Basketball_1999_Prizm,Prizm,18
Basketball,1999,1853,generated_Basketball_1999_Mosaic,Mosaic,18
Basketball,1999,1853,generated_Basketball_1999_Select,Select,18
Basketball,1999,1853,generated_Basketball_1999_Optic,Optic,18
Basketball,1999,1853,generated_Basketball_1999_Donruss,Donruss,18
Basketball,1999,1853,generated_Basketball_1999_Hoops,Hoops,18
Basketball,1999,1853,generated_Basketball_1999_Chronicles,Chronicles,18
Basketball,1999,1853,generated_Basketball_1999_Spectra,Spectra,18
Basketball,1999,1853,generated_Basketball_1999_Illusions,Illusions,18
Basketball,1999,1853,generated_Basketball_1999_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,1999,1853,generated_Basketball_1999_Obsidian,Obsidian,18
Basketball,1999,1853,generated_Basketball_1999_Flux,Flux,18
Basketball,1999,1853,generated_Basketball_1999_Crown Royale,Crown Royale,18
Basketball,1999,1853,generated_Basketball_1999_Phoenix,Phoenix,18
Basketball,1999,1853,generated_Basketball_1999_Recon,Recon,18
Basketball,1999,1853,generated_Basketball_1999_Status,Status,18
Basketball,1999,1853,generated_Basketball_1999_Immaculate,Immaculate,18
Basketball,1999,1853,generated_Basketball_1999_National Treasures,National Treasures,18
Basketball,2000,622,generated_Basketball_2000_Prizm,Prizm,18
Basketball,2000,622,generated_Basketball_2000_Mosaic,Mosaic,18
Basketball,2000,622,generated_Basketball_2000_Select,Select,18
Basketball,2000,622,generated_Basketball_2000_Optic,Optic,18
Basketball,2000,622,generated_Basketball_2000_Donruss,Donruss,18
Basketball,2000,622,generated_Basketball_2000_Hoops,Hoops,18
Basketball,2000,622,generated_Basketball_2000_Chronicles,Chronicles,18
Basketball,2000,622,generated_Basketball_2000_Spectra,Spectra,18
Basketball,2000,622,generated_Basketball_2000_Illusions,Illusions,18
Basketball,2000,622,generated_Basketball_2000_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2000,622,generated_Basketball_2000_Obsidian,Obsidian,18
Basketball,2000,622,generated_Basketball_2000_Flux,Flux,18
Basketball,2000,622,generated_Basketball_2000_Crown Royale,Crown Royale,18
Basketball,2000,622,generated_Basketball_2000_Phoenix,Phoenix,18
Basketball,2000,622,generated_Basketball_2000_Recon,Recon,18
Basketball,2000,622,generated_Basketball_2000_Status,Status,18
Basketball,2000,622,generated_Basketball_2000_Immaculate,Immaculate,18
Basketball,2000,622,generated_Basketball_2000_National Treasures,National Treasures,18
Basketball,2001,624,generated_Basketball_2001_Prizm,Prizm,18
Basketball,2001,624,generated_Basketball_2001_Mosaic,Mosaic,18
Basketball,2001,624,generated_Basketball_2001_Select,Select,18
Basketball,2001,624,generated_Basketball_2001_Optic,Optic,18
Basketball,2001,624,generated_Basketball_2001_Donruss,Donruss,18
Basketball,2001,624,generated_Basketball_2001_Hoops,Hoops,18
Basketball,2001,624,generated_Basketball_2001_Chronicles,Chronicles,18
Basketball,2001,624,generated_Basketball_2001_Spectra,Spectra,18
Basketball,2001,624,generated_Basketball_2001_Illusions,Illusions,18
Basketball,2001,624,generated_Basketball_2001_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2001,624,generated_Basketball_2001_Obsidian,Obsidian,18
Basketball,2001,624,generated_Basketball_2001_Flux,Flux,18
Basketball,2001,624,generated_Basketball_2001_Crown Royale,Crown Royale,18
Basketball,2001,624,generated_Basketball_2001_Phoenix,Phoenix,18
Basketball,2001,624,generated_Basketball_2001_Recon,Recon,18
Basketball,2001,624,generated_Basketball_2001_Status,Status,18
Basketball,2001,624,generated_Basketball_2001_Immaculate,Immaculate,18
Basketball,2001,624,generated_Basketball_2001_National Treasures,National Treasures,18
Basketball,2002,610,generated_Basketball_2002_Prizm,Prizm,18
Basketball,2002,610,generated_Basketball_2002_Mosaic,Mosaic,18
Basketball,2002,610,generated_Basketball_2002_Select,Select,18
Basketball,2002,610,generated_Basketball_2002_Optic,Optic,18
Basketball,2002,610,generated_Basketball_2002_Donruss,Donruss,18
Basketball,2002,610,generated_Basketball_2002_Hoops,Hoops,18
Basketball,2002,610,generated_Basketball_2002_Chronicles,Chronicles,18
Basketball,2002,610,generated_Basketball_2002_Spectra,Spectra,18
Basketball,2002,610,generated_Basketball_2002_Illusions,Illusions,18
Basketball,2002,610,generated_Basketball_2002_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2002,610,generated_Basketball_2002_Obsidian,Obsidian,18
Basketball,2002,610,generated_Basketball_2002_Flux,Flux,18
Basketball,2002,610,generated_Basketball_2002_Crown Royale,Crown Royale,18
Basketball,2002,610,generated_Basketball_2002_Phoenix,Phoenix,18
Basketball,2002,610,generated_Basketball_2002_Recon,Recon,18
Basketball,2002,610,generated_Basketball_2002_Status,Status,18
Basketball,2002,610,generated_Basketball_2002_Immaculate,Immaculate,18
Basketball,2002,610,generated_Basketball_2002_National Treasures,National Treasures,18
Basketball,2003,605,generated_Basketball_2003_Prizm,Prizm,18
Basketball,2003,605,generated_Basketball_2003_Mosaic,Mosaic,18
Basketball,2003,605,generated_Basketball_2003_Select,Select,18
Basketball,2003,605,generated_Basketball_2003_Optic,Optic,18
Basketball,2003,605,generated_Basketball_2003_Donruss,Donruss,18
Basketball,2003,605,generated_Basketball_2003_Hoops,Hoops,18
Basketball,2003,605,generated_Basketball_2003_Chronicles,Chronicles,18
Basketball,2003,605,generated_Basketball_2003_Spectra,Spectra,18
Basketball,2003,605,generated_Basketball_2003_Illusions,Illusions,18
Basketball,2003,605,generated_Basketball_2003_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2003,605,generated_Basketball_2003_Obsidian,Obsidian,18
Basketball,2003,605,generated_Basketball_2003_Flux,Flux,18
Basketball,2003,605,generated_Basketball_2003_Crown Royale,Crown Royale,18
Basketball,2003,605,generated_Basketball_2003_Phoenix,Phoenix,18
Basketball,2003,605,generated_Basketball_2003_Recon,Recon,18
Basketball,2003,605,generated_Basketball_2003_Status,Status,18
Basketball,2003,605,generated_Basketball_2003_Immaculate,Immaculate,18
Basketball,2003,605,generated_Basketball_2003_National Treasures,National Treasures,18
Basketball,2004,602,generated_Basketball_2004_Prizm,Prizm,18
Basketball,2004,602,generated_Basketball_2004_Mosaic,Mosaic,18
Basketball,2004,602,generated_Basketball_2004_Select,Select,18
Basketball,2004,602,generated_Basketball_2004_Optic,Optic,18
Basketball,2004,602,generated_Basketball_2004_Donruss,Donruss,18
Basketball,2004,602,generated_Basketball_2004_Hoops,Hoops,18
Basketball,2004,602,generated_Basketball_2004_Chronicles,Chronicles,18
Basketball,2004,602,generated_Basketball_2004_Spectra,Spectra,18
Basketball,2004,602,generated_Basketball_2004_Illusions,Illusions,18
Basketball,2004,602,generated_Basketball_2004_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2004,602,generated_Basketball_2004_Obsidian,Obsidian,18
Basketball,2004,602,generated_Basketball_2004_Flux,Flux,18
Basketball,2004,602,generated_Basketball_2004_Crown Royale,Crown Royale,18
Basketball,2004,602,generated_Basketball_2004_Phoenix,Phoenix,18
Basketball,2004,602,generated_Basketball_2004_Recon,Recon,18
Basketball,2004,602,generated_Basketball_2004_Status,Status,18
Basketball,2004,602,generated_Basketball_2004_Immaculate,Immaculate,18
Basketball,2004,602,generated_Basketball_2004_National Treasures,National Treasures,18
Basketball,2005,579,generated_Basketball_2005_Prizm,Prizm,18
Basketball,2005,579,generated_Basketball_2005_Mosaic,Mosaic,18
Basketball,2005,579,generated_Basketball_2005_Select,Select,18
Basketball,2005,579,generated_Basketball_2005_Optic,Optic,18
Basketball,2005,579,generated_Basketball_2005_Donruss,Donruss,18
Basketball,2005,579,generated_Basketball_2005_Hoops,Hoops,18
Basketball,2005,579,generated_Basketball_2005_Chronicles,Chronicles,18
Basketball,2005,579,generated_Basketball_2005_Spectra,Spectra,18
Basketball,2005,579,generated_Basketball_2005_Illusions,Illusions,18
Basketball,2005,579,generated_Basketball_2005_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2005,579,generated_Basketball_2005_Obsidian,Obsidian,18
Basketball,2005,579,generated_Basketball_2005_Flux,Flux,18
Basketball,2005,579,generated_Basketball_2005_Crown Royale,Crown Royale,18
Basketball,2005,579,generated_Basketball_2005_Phoenix,Phoenix,18
Basketball,2005,579,generated_Basketball_2005_Recon,Recon,18
Basketball,2005,579,generated_Basketball_2005_Status,Status,18
Basketball,2005,579,generated_Basketball_2005_Immaculate,Immaculate,18
Basketball,2005,579,generated_Basketball_2005_National Treasures,National Treasures,18
Basketball,2006,572,generated_Basketball_2006_Prizm,Prizm,18
Basketball,2006,572,generated_Basketball_2006_Mosaic,Mosaic,18
Basketball,2006,572,generated_Basketball_2006_Select,Select,18
Basketball,2006,572,generated_Basketball_2006_Optic,Optic,18
Basketball,2006,572,generated_Basketball_2006_Donruss,Donruss,18
Basketball,2006,572,generated_Basketball_2006_Hoops,Hoops,18
Basketball,2006,572,generated_Basketball_2006_Chronicles,Chronicles,18
Basketball,2006,572,generated_Basketball_2006_Spectra,Spectra,18
Basketball,2006,572,generated_Basketball_2006_Illusions,Illusions,18
Basketball,2006,572,generated_Basketball_2006_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2006,572,generated_Basketball_2006_Obsidian,Obsidian,18
Basketball,2006,572,generated_Basketball_2006_Flux,Flux,18
Basketball,2006,572,generated_Basketball_2006_Crown Royale,Crown Royale,18
Basketball,2006,572,generated_Basketball_2006_Phoenix,Phoenix,18
Basketball,2006,572,generated_Basketball_2006_Recon,Recon,18
Basketball,2006,572,generated_Basketball_2006_Status,Status,18
Basketball,2006,572,generated_Basketball_2006_Immaculate,Immaculate,18
Basketball,2006,572,generated_Basketball_2006_National Treasures,National Treasures,18
Basketball,2007,567,generated_Basketball_2007_Prizm,Prizm,18
Basketball,2007,567,generated_Basketball_2007_Mosaic,Mosaic,18
Basketball,2007,567,generated_Basketball_2007_Select,Select,18
Basketball,2007,567,generated_Basketball_2007_Optic,Optic,18
Basketball,2007,567,generated_Basketball_2007_Donruss,Donruss,18
Basketball,2007,567,generated_Basketball_2007_Hoops,Hoops,18
Basketball,2007,567,generated_Basketball_2007_Chronicles,Chronicles,18
Basketball,2007,567,generated_Basketball_2007_Spectra,Spectra,18
Basketball,2007,567,generated_Basketball_2007_Illusions,Illusions,18
Basketball,2007,567,generated_Basketball_2007_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2007,567,generated_Basketball_2007_Obsidian,Obsidian,18
Basketball,2007,567,generated_Basketball_2007_Flux,Flux,18
Basketball,2007,567,generated_Basketball_2007_Crown Royale,Crown Royale,18
Basketball,2007,567,generated_Basketball_2007_Phoenix,Phoenix,18
Basketball,2007,567,generated_Basketball_2007_Recon,Recon,18
Basketball,2007,567,generated_Basketball_2007_Status,Status,18
Basketball,2007,567,generated_Basketball_2007_Immaculate,Immaculate,18
Basketball,2007,567,generated_Basketball_2007_National Treasures,National Treasures,18
Basketball,2008,559,generated_Basketball_2008_Prizm,Prizm,18
Basketball,2008,559,generated_Basketball_2008_Mosaic,Mosaic,18
Basketball,2008,559,generated_Basketball_2008_Select,Select,18
Basketball,2008,559,generated_Basketball_2008_Optic,Optic,18
Basketball,2008,559,generated_Basketball_2008_Donruss,Donruss,18
Basketball,2008,559,generated_Basketball_2008_Hoops,Hoops,18
Basketball,2008,559,generated_Basketball_2008_Chronicles,Chronicles,18
Basketball,2008,559,generated_Basketball_2008_Spectra,Spectra,18
Basketball,2008,559,generated_Basketball_2008_Illusions,Illusions,18
Basketball,2008,559,generated_Basketball_2008_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2008,559,generated_Basketball_2008_Obsidian,Obsidian,18
Basketball,2008,559,generated_Basketball_2008_Flux,Flux,18
Basketball,2008,559,generated_Basketball_2008_Crown Royale,Crown Royale,18
Basketball,2008,559,generated_Basketball_2008_Phoenix,Phoenix,18
Basketball,2008,559,generated_Basketball_2008_Recon,Recon,18
Basketball,2008,559,generated_Basketball_2008_Status,Status,18
Basketball,2008,559,generated_Basketball_2008_Immaculate,Immaculate,18
Basketball,2008,559,generated_Basketball_2008_National Treasures,National Treasures,18
Basketball,2009,552,generated_Basketball_2009_Prizm,Prizm,18
Basketball,2009,552,generated_Basketball_2009_Mosaic,Mosaic,18
Basketball,2009,552,generated_Basketball_2009_Select,Select,18
Basketball,2009,552,generated_Basketball_2009_Optic,Optic,18
Basketball,2009,552,generated_Basketball_2009_Donruss,Donruss,18
Basketball,2009,552,generated_Basketball_2009_Hoops,Hoops,18
Basketball,2009,552,generated_Basketball_2009_Chronicles,Chronicles,18
Basketball,2009,552,generated_Basketball_2009_Spectra,Spectra,18
Basketball,2009,552,generated_Basketball_2009_Illusions,Illusions,18
Basketball,2009,552,generated_Basketball_2009_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2009,552,generated_Basketball_2009_Obsidian,Obsidian,18
Basketball,2009,552,generated_Basketball_2009_Flux,Flux,18
Basketball,2009,552,generated_Basketball_2009_Crown Royale,Crown Royale,18
Basketball,2009,552,generated_Basketball_2009_Phoenix,Phoenix,18
Basketball,2009,552,generated_Basketball_2009_Recon,Recon,18
Basketball,2009,552,generated_Basketball_2009_Status,Status,18
Basketball,2009,552,generated_Basketball_2009_Immaculate,Immaculate,18
Basketball,2009,552,generated_Basketball_2009_National Treasures,National Treasures,18
Basketball,2010,547,generated_Basketball_2010_Prizm,Prizm,18
Basketball,2010,547,generated_Basketball_2010_Mosaic,Mosaic,18
Basketball,2010,547,generated_Basketball_2010_Select,Select,18
Basketball,2010,547,generated_Basketball_2010_Optic,Optic,18
Basketball,2010,547,generated_Basketball_2010_Donruss,Donruss,18
Basketball,2010,547,generated_Basketball_2010_Hoops,Hoops,18
Basketball,2010,547,generated_Basketball_2010_Chronicles,Chronicles,18
Basketball,2010,547,generated_Basketball_2010_Spectra,Spectra,18
Basketball,2010,547,generated_Basketball_2010_Illusions,Illusions,18
Basketball,2010,547,generated_Basketball_2010_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2010,547,generated_Basketball_2010_Obsidian,Obsidian,18
Basketball,2010,547,generated_Basketball_2010_Flux,Flux,18
Basketball,2010,547,generated_Basketball_2010_Crown Royale,Crown Royale,18
Basketball,2010,547,generated_Basketball_2010_Phoenix,Phoenix,18
Basketball,2010,547,generated_Basketball_2010_Recon,Recon,18
Basketball,2010,547,generated_Basketball_2010_Status,Status,18
Basketball,2010,547,generated_Basketball_2010_Immaculate,Immaculate,18
Basketball,2010,547,generated_Basketball_2010_National Treasures,National Treasures,18
Basketball,2011,536,generated_Basketball_2011_Prizm,Prizm,18
Basketball,2011,536,generated_Basketball_2011_Mosaic,Mosaic,18
Basketball,2011,536,generated_Basketball_2011_Select,Select,18
Basketball,2011,536,generated_Basketball_2011_Optic,Optic,18
Basketball,2011,536,generated_Basketball_2011_Donruss,Donruss,18
Basketball,2011,536,generated_Basketball_2011_Hoops,Hoops,18
Basketball,2011,536,generated_Basketball_2011_Chronicles,Chronicles,18
Basketball,2011,536,generated_Basketball_2011_Spectra,Spectra,18
Basketball,2011,536,generated_Basketball_2011_Illusions,Illusions,18
Basketball,2011,536,generated_Basketball_2011_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2011,536,generated_Basketball_2011_Obsidian,Obsidian,18
Basketball,2011,536,generated_Basketball_2011_Flux,Flux,18
Basketball,2011,536,generated_Basketball_2011_Crown Royale,Crown Royale,18
Basketball,2011,536,generated_Basketball_2011_Phoenix,Phoenix,18
Basketball,2011,536,generated_Basketball_2011_Recon,Recon,18
Basketball,2011,536,generated_Basketball_2011_Status,Status,18
Basketball,2011,536,generated_Basketball_2011_Immaculate,Immaculate,18
Basketball,2011,536,generated_Basketball_2011_National Treasures,National Treasures,18
Basketball,2012,521,generated_Basketball_2012_Prizm,Prizm,18
Basketball,2012,521,generated_Basketball_2012_Mosaic,Mosaic,18
Basketball,2012,521,generated_Basketball_2012_Select,Select,18
Basketball,2012,521,generated_Basketball_2012_Optic,Optic,18
Basketball,2012,521,generated_Basketball_2012_Donruss,Donruss,18
Basketball,2012,521,generated_Basketball_2012_Hoops,Hoops,18
Basketball,2012,521,generated_Basketball_2012_Chronicles,Chronicles,18
Basketball,2012,521,generated_Basketball_2012_Spectra,Spectra,18
Basketball,2012,521,generated_Basketball_2012_Illusions,Illusions,18
Basketball,2012,521,generated_Basketball_2012_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2012,521,generated_Basketball_2012_Obsidian,Obsidian,18
Basketball,2012,521,generated_Basketball_2012_Flux,Flux,18
Basketball,2012,521,generated_Basketball_2012_Crown Royale,Crown Royale,18
Basketball,2012,521,generated_Basketball_2012_Phoenix,Phoenix,18
Basketball,2012,521,generated_Basketball_2012_Recon,Recon,18
Basketball,2012,521,generated_Basketball_2012_Status,Status,18
Basketball,2012,521,generated_Basketball_2012_Immaculate,Immaculate,18
Basketball,2012,521,generated_Basketball_2012_National Treasures,National Treasures,18
Basketball,2013,490,generated_Basketball_2013_Prizm,Prizm,18
Basketball,2013,490,generated_Basketball_2013_Mosaic,Mosaic,18
Basketball,2013,490,generated_Basketball_2013_Select,Select,18
Basketball,2013,490,generated_Basketball_2013_Optic,Optic,18
Basketball,2013,490,generated_Basketball_2013_Donruss,Donruss,18
Basketball,2013,490,generated_Basketball_2013_Hoops,Hoops,18
Basketball,2013,490,generated_Basketball_2013_Chronicles,Chronicles,18
Basketball,2013,490,generated_Basketball_2013_Spectra,Spectra,18
Basketball,2013,490,generated_Basketball_2013_Illusions,Illusions,18
Basketball,2013,490,generated_Basketball_2013_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2013,490,generated_Basketball_2013_Obsidian,Obsidian,18
Basketball,2013,490,generated_Basketball_2013_Flux,Flux,18
Basketball,2013,490,generated_Basketball_2013_Crown Royale,Crown Royale,18
Basketball,2013,490,generated_Basketball_2013_Phoenix,Phoenix,18
Basketball,2013,490,generated_Basketball_2013_Recon,Recon,18
Basketball,2013,490,generated_Basketball_2013_Status,Status,18
Basketball,2013,490,generated_Basketball_2013_Immaculate,Immaculate,18
Basketball,2013,490,generated_Basketball_2013_National Treasures,National Treasures,18
Basketball,2014,475,generated_Basketball_2014_Prizm,Prizm,18
Basketball,2014,475,generated_Basketball_2014_Mosaic,Mosaic,18
Basketball,2014,475,generated_Basketball_2014_Select,Select,18
Basketball,2014,475,generated_Basketball_2014_Optic,Optic,18
Basketball,2014,475,generated_Basketball_2014_Donruss,Donruss,18
Basketball,2014,475,generated_Basketball_2014_Hoops,Hoops,18
Basketball,2014,475,generated_Basketball_2014_Chronicles,Chronicles,18
Basketball,2014,475,generated_Basketball_2014_Spectra,Spectra,18
Basketball,2014,475,generated_Basketball_2014_Illusions,Illusions,18
Basketball,2014,475,generated_Basketball_2014_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2014,475,generated_Basketball_2014_Obsidian,Obsidian,18
Basketball,2014,475,generated_Basketball_2014_Flux,Flux,18
Basketball,2014,475,generated_Basketball_2014_Crown Royale,Crown Royale,18
Basketball,2014,475,generated_Basketball_2014_Phoenix,Phoenix,18
Basketball,2014,475,generated_Basketball_2014_Recon,Recon,18
Basketball,2014,475,generated_Basketball_2014_Status,Status,18
Basketball,2014,475,generated_Basketball_2014_Immaculate,Immaculate,18
Basketball,2014,475,generated_Basketball_2014_National Treasures,National Treasures,18
Basketball,2015,459,generated_Basketball_2015_Prizm,Prizm,18
Basketball,2015,459,generated_Basketball_2015_Mosaic,Mosaic,18
Basketball,2015,459,generated_Basketball_2015_Select,Select,18
Basketball,2015,459,generated_Basketball_2015_Optic,Optic,18
Basketball,2015,459,generated_Basketball_2015_Donruss,Donruss,18
Basketball,2015,459,generated_Basketball_2015_Hoops,Hoops,18
Basketball,2015,459,generated_Basketball_2015_Chronicles,Chronicles,18
Basketball,2015,459,generated_Basketball_2015_Spectra,Spectra,18
Basketball,2015,459,generated_Basketball_2015_Illusions,Illusions,18
Basketball,2015,459,generated_Basketball_2015_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2015,459,generated_Basketball_2015_Obsidian,Obsidian,18
Basketball,2015,459,generated_Basketball_2015_Flux,Flux,18
Basketball,2015,459,generated_Basketball_2015_Crown Royale,Crown Royale,18
Basketball,2015,459,generated_Basketball_2015_Phoenix,Phoenix,18
Basketball,2015,459,generated_Basketball_2015_Recon,Recon,18
Basketball,2015,459,generated_Basketball_2015_Status,Status,18
Basketball,2015,459,generated_Basketball_2015_Immaculate,Immaculate,18
Basketball,2015,459,generated_Basketball_2015_National Treasures,National Treasures,18
Basketball,2016,436,generated_Basketball_2016_Prizm,Prizm,18
Basketball,2016,436,generated_Basketball_2016_Mosaic,Mosaic,18
Basketball,2016,436,generated_Basketball_2016_Select,Select,18
Basketball,2016,436,generated_Basketball_2016_Optic,Optic,18
Basketball,2016,436,generated_Basketball_2016_Donruss,Donruss,18
Basketball,2016,436,generated_Basketball_2016_Hoops,Hoops,18
Basketball,2016,436,generated_Basketball_2016_Chronicles,Chronicles,18
Basketball,2016,436,generated_Basketball_2016_Spectra,Spectra,18
Basketball,2016,436,generated_Basketball_2016_Illusions,Illusions,18
Basketball,2016,436,generated_Basketball_2016_Contenders Draft Picks,Contenders Draft Picks,18
Basketball,2016,436,generated_Basketball_2016_Obsidian,Obsidian,18
Basketball,2016,436,generated_Basketball_2016_Flux,Flux,18
Basketball,2016,436,generated_Basketball_2016_Crown Royale,Crown Royale,18
Basketball,2016,436,generated_Basketball_2016_Phoenix,Phoenix,18
Basketball,2016,436,generated_Basketball_2016_Recon,Recon,18
Basketball,2016,436,generated_Basketball_2016_Status,Status,18
